estmethod,imv_full,imv_mean,imv_sd,attribute,modeltype,rep
MAP,0.15199743768992655,0.06315947982204345,0.037078606187286506,independent,GDINA,73
mp,0.1641318488555057,0.11594659501717218,0.06550011048580376,independent,GDINA,73
MAP,0.17763738476162125,0.11882010535439835,0.02464134643631085,independent,GDINA,74
mp,0.19172262431102602,0.1772988058035096,0.018075323843767643,independent,GDINA,74
MAP,NA,NA,NA,independent,GDINA,75
mp,NA,NA,NA,independent,GDINA,75
MAP,0.1762556580239719,0.10164110656127767,0.0596473468003614,independent,GDINA,76
mp,0.18921866036169804,0.15073844847771728,0.08545191450665053,independent,GDINA,76
MAP,0.18252774709951,0.12607388505980646,0.018774122129691238,independent,GDINA,77
mp,0.19654606708226147,0.18603287954786307,0.019070511220899183,independent,GDINA,77
MAP,0.18294110620080056,0.14404196298855698,0.027325619431334647,independent,GDINA,78
mp,0.19639617927239303,0.19103376256114116,0.01261573318052134,independent,GDINA,78
MAP,0.17066776474782966,0.11195354092719735,0.04017329629720944,independent,GDINA,79
mp,0.1814382528501851,0.1918355456125973,0.04961939501902408,independent,GDINA,79
MAP,0.16305260908745403,0.09324452101699503,0.05056798478355271,independent,GDINA,80
mp,0.1763712996098583,0.16353021176658009,0.025843044785710638,independent,GDINA,80
MAP,0.1746606630725252,0.14745344341251126,0.02892997970581732,independent,GDINA,81
mp,0.184515639972665,0.19295533843732096,0.01902851331284536,independent,GDINA,81
MAP,0.17433282692409807,0.15759473223950973,0.04223622424393636,independent,GDINA,82
mp,0.1862785191315141,0.21754827926991901,0.028025650175796925,independent,GDINA,82
MAP,0.15034219808405874,0.04745194848433941,0.03133490168136112,independent,GDINA,83
mp,0.1647026238210134,0.13350001907203096,0.01210894986279483,independent,GDINA,83
MAP,0.17967362251729688,0.16998646428356584,0.043683404577102486,independent,GDINA,84
mp,0.1900091849458027,0.21778019528695042,0.06039200544963076,independent,GDINA,84
MAP,0.17571046489525102,0.10629247691262565,0.008493505457646234,independent,GDINA,85
mp,0.18667212641308809,0.18064961519094302,0.0036890886967725534,independent,GDINA,85
MAP,0.18322669140464815,0.11541131510788992,0.025119523390817942,independent,GDINA,86
mp,0.19370975616814526,0.18881202214616116,0.017939023045200918,independent,GDINA,86
MAP,0.163863626410581,0.08788385588086187,0.023812280804197342,independent,GDINA,87
mp,0.1789583308438812,0.14599769932018017,0.01200214946185272,independent,GDINA,87
MAP,0.1721178505119089,0.13387555623767294,0.030872560601091583,independent,GDINA,88
mp,0.18336454220157525,0.17776652304386226,0.013794593804542163,independent,GDINA,88
MAP,0.15920509032622443,0.05450004445829214,0.028733051357596094,independent,GDINA,89
mp,0.17332317836944894,0.13857848189810473,0.01554436853595463,independent,GDINA,89
MAP,0.17429772011567765,0.13243786340471417,0.012288022280453509,independent,GDINA,90
mp,0.18532214809160286,0.18160641733460442,0.013347698020745171,independent,GDINA,90
MAP,0.15109158449853985,0.04843828856754925,0.024973797616954473,independent,GDINA,91
mp,0.16518182440786544,0.12535402411951888,0.02130615824092888,independent,GDINA,91
MAP,0.15291436470906092,0.09644090559277209,0.028191797622351654,independent,GDINA,92
mp,0.16686069336954462,0.1607213274006894,0.01855107160636017,independent,GDINA,92
MAP,0.15886614863263762,0.13169199904386794,0.013866493899644486,independent,GDINA,93
mp,0.16698593445257875,0.18410419581074455,0.019014331212579286,independent,GDINA,93
MAP,0.1683850885087656,0.0411201759471102,0.030450320811990353,independent,GDINA,94
mp,0.18278104671032183,0.15420316878284354,0.006995860616658952,independent,GDINA,94
MAP,0.17675662816495005,0.09741956585155882,0.01843646598372858,independent,GDINA,95
mp,0.1873433616521962,0.17202943898985984,0.005700582241183737,independent,GDINA,95
MAP,0.15560264110498806,0.08333019329154416,0.013065151123699312,independent,GDINA,96
mp,0.16940690131922775,0.14211072185438495,0.008887108910388353,independent,GDINA,96
MAP,0.18158148186850182,0.14033923583641716,0.017338423924320754,independent,GDINA,97
mp,0.19132564766738744,0.20116497773821548,0.01026786403028787,independent,GDINA,97
MAP,0.16095051782058767,0.09706499096804624,0.0181143167571959,independent,GDINA,98
mp,0.17367374027011562,0.15678900105868399,0.005022280968081294,independent,GDINA,98
MAP,0.1415175124821896,0.07589636797667355,0.019110538719348303,independent,GDINA,99
mp,0.15376662714807765,0.13396037652493017,0.014003665130963065,independent,GDINA,99
MAP,0.1568293065805599,0.0864049389487776,0.01896817271835774,independent,GDINA,100
mp,0.16783516455460568,0.15137898187076315,0.023642653293134194,independent,GDINA,100
MAP,0.08611430490421977,0.06389400024220077,0.023227913460162928,mvnorm,GDINA,1
mp,0.09418773955189519,0.09137923168613116,0.010443449132519858,mvnorm,GDINA,1
MAP,0.0676907401138901,0.03412144393512351,0.012588967413010375,mvnorm,GDINA,2
mp,0.07589746674662833,0.06263559962435161,0.006850074647895048,mvnorm,GDINA,2
MAP,0.07193238343300942,0.03851920042345796,0.006475153239910633,mvnorm,GDINA,3
mp,0.08025709181215206,0.06980331746719956,0.006929822065624144,mvnorm,GDINA,3
MAP,0.07598844878934131,0.040243707650617716,0.014311580327010711,mvnorm,GDINA,4
mp,0.08243227712431513,0.07820584750481431,0.008151257779784926,mvnorm,GDINA,4
MAP,0.07604879352486181,0.0335209583695887,0.008385011332032271,mvnorm,GDINA,5
mp,0.08321056549488835,0.07282460284232861,0.006336720024353705,mvnorm,GDINA,5
MAP,0.07157417731845249,0.027468420489389415,0.02005663866362103,mvnorm,GDINA,6
mp,0.07925865467196107,0.06668626305411887,0.013432463177915266,mvnorm,GDINA,6
MAP,0.08012506020036124,0.05294421416053573,0.014131490463710199,mvnorm,GDINA,7
mp,0.087861264762636615,0.08294672540926418,0.011364888786499567,mvnorm,GDINA,7
MAP,0.0615735452044095,0.018534803953265292,0.02022178125381598,mvnorm,GDINA,8
mp,0.07101638418844815,0.05331919864753553,0.006133658376135985,mvnorm,GDINA,8
MAP,0.07197819245649249,0.03870076627962046,0.010523069000641195,mvnorm,GDINA,9
mp,0.07978769538183987,0.07063715439958579,0.007893460423774671,mvnorm,GDINA,9
MAP,0.07401056081046599,0.039795742151536306,0.008331114402484572,mvnorm,GDINA,10
mp,0.08319702311951753,0.06755379585688673,0.007032617422881647,mvnorm,GDINA,10
MAP,0.07276233180464552,0.03198648106156695,0.0036357451697205632,mvnorm,GDINA,11
mp,0.08249066656091857,0.06562948467081718,0.0030113644357018577,mvnorm,GDINA,11
MAP,0.0718629569034662,0.03551812132764798,0.022272491441245598,mvnorm,GDINA,12
mp,0.07842922456462458,0.06693170456440627,0.010003399830016763,mvnorm,GDINA,12
MAP,0.06749619744122473,-0.008537852343519519,0.011845624973585973,mvnorm,GDINA,13
mp,0.07695234700115654,0.05294082868613679,0.005685654501748238,mvnorm,GDINA,13
MAP,0.06594420780191498,0.027483647787733725,0.009073216505047237,mvnorm,GDINA,14
mp,0.07449114620648153,0.06191194409118891,0.0125002312350628,mvnorm,GDINA,14
MAP,0.06013179520964085,0.00946319895336237,0.003724001985114379,mvnorm,GDINA,15
mp,0.0695726320943629,0.04675786746208099,0.0050912811758967004,mvnorm,GDINA,15
MAP,0.062003603066269626,-0.010377096051451127,0.01639430795552982,mvnorm,GDINA,16
mp,0.074488151068902,0.03605269566584662,0.007914820045819065,mvnorm,GDINA,16
MAP,0.07126081365647012,0.029138324349032622,0.017113940693281218,mvnorm,GDINA,17
mp,0.07659947547850776,0.06860924587996182,0.004923121179530554,mvnorm,GDINA,17
MAP,0.07484796544283717,0.04608303710702432,0.012164380711377943,mvnorm,GDINA,18
mp,0.08240855567149008,0.07425059415529733,0.007011775566273361,mvnorm,GDINA,18
MAP,0.07241081946865864,0.02763310600709645,0.017310326059407754,mvnorm,GDINA,19
mp,0.08171745759412029,0.06432409504138441,0.010005601453204598,mvnorm,GDINA,19
MAP,0.06996445309722496,0.013713150898190711,0.014126646362804968,mvnorm,GDINA,20
mp,0.0796072284191455,0.05734707895776254,0.005573087724410322,mvnorm,GDINA,20
MAP,0.06493422671357275,0.04422681825797511,0.008113047282241256,mvnorm,GDINA,21
mp,0.07058048636241154,0.06742772935559291,0.005710771197791213,mvnorm,GDINA,21
MAP,0.0651859684175012,0.02882631770509461,0.010393050222681452,mvnorm,GDINA,22
mp,0.07264828918642849,0.05497952968352598,0.006297130196536827,mvnorm,GDINA,22
MAP,0.06875197120808736,0.023391199682264916,0.006953150299238023,mvnorm,GDINA,23
mp,0.07831917664302873,0.06427071563855744,0.0070116105673966875,mvnorm,GDINA,23
MAP,0.07973516153075857,0.03451360937420891,0.0152560373976878,mvnorm,GDINA,24
mp,0.08902555860971627,0.07187821946518591,0.009566246466592317,mvnorm,GDINA,24
MAP,0.07208360256884155,0.02757000266646001,0.008345413376122863,mvnorm,GDINA,25
mp,0.08028409294007757,0.06829885654738302,0.009506403984339207,mvnorm,GDINA,25
MAP,0.07334903049309942,0.01103858747245403,0.036863575488262676,mvnorm,GDINA,26
mp,0.08123807597797943,0.06509972361745602,0.012943456523617189,mvnorm,GDINA,26
MAP,0.0729598663830323,-0.0014979329266825553,0.014955702330877868,mvnorm,GDINA,27
mp,0.08199027273199251,0.05320413450633636,0.011869426220221484,mvnorm,GDINA,27
MAP,0.06121548009780871,0.01458785376546411,0.017337392589918885,mvnorm,GDINA,28
mp,0.06876649408042342,0.056238376543728937,0.0034920480509261142,mvnorm,GDINA,28
MAP,0.07096811571931423,0.020989032038891832,0.0083293006815861,mvnorm,GDINA,29
mp,0.080869028904149,0.060408624315335016,0.004931501503853477,mvnorm,GDINA,29
MAP,0.06492771615623948,0.031233208525385,0.012692773849074855,mvnorm,GDINA,30
mp,0.07100496894998323,0.06412270547648527,0.004987490539814143,mvnorm,GDINA,30
MAP,0.07015221290981752,0.015709497145678833,0.011863154096006615,mvnorm,GDINA,31
mp,0.08096651088986412,0.056538113780929405,0.0056174417325249755,mvnorm,GDINA,31
MAP,0.075258671428651,0.01754295551948716,0.023424814522701305,mvnorm,GDINA,32
mp,0.08425040390494463,0.06771765551205663,0.007660113230150639,mvnorm,GDINA,32
MAP,0.06421989023888587,0.02745302971389875,0.008774500348356933,mvnorm,GDINA,33
mp,0.07085933364673447,0.06117144764981365,0.004671169623625767,mvnorm,GDINA,33
MAP,0.06647979251165587,0.0015017276605808739,0.020615196362637523,mvnorm,GDINA,34
mp,0.075475054126748,0.05569172127599079,0.008592675747719531,mvnorm,GDINA,34
MAP,0.07063306051343941,0.007516223955089114,0.027865948942051324,mvnorm,GDINA,35
mp,0.07961830046581878,0.05822475166341023,0.010213108405713447,mvnorm,GDINA,35
MAP,0.07283316362039093,0.04605055573246185,0.009816130853841693,mvnorm,GDINA,36
mp,0.08000258988873038,0.07579236634811978,0.0076400358547614846,mvnorm,GDINA,36
MAP,0.06049775906471477,0.013299930996370703,0.014669856402983883,mvnorm,GDINA,37
mp,0.06824112447420644,0.04879017208615242,0.007463987001484032,mvnorm,GDINA,37
MAP,0.06532653183046228,0.01350339413418901,0.01104992720518676,mvnorm,GDINA,38
mp,0.07525964652134172,0.05285721375185591,0.0070608961812816465,mvnorm,GDINA,38
MAP,0.061883322518269,0.03039858238529836,0.013742589969763847,mvnorm,GDINA,39
mp,0.06756563958274557,0.05844112738549673,0.008870400537107397,mvnorm,GDINA,39
MAP,0.07326752374958918,0.03975271956385583,0.012673647513992841,mvnorm,GDINA,40
mp,0.08008376334113762,0.07013825008794197,0.005164589447071883,mvnorm,GDINA,40
MAP,0.07312901863166671,0.02716770950549119,0.025306277320404746,mvnorm,GDINA,41
mp,0.08110011110476936,0.0663706066683207,0.012168791612415802,mvnorm,GDINA,41
MAP,0.07006557590011286,0.01897799375944816,0.013419139146935339,mvnorm,GDINA,42
mp,0.07939868159137783,0.05931622364510999,0.008831037191367368,mvnorm,GDINA,42
MAP,0.07601931476315547,0.03030819626542235,0.020914358672025117,mvnorm,GDINA,43
mp,0.08378329053164238,0.07060134423897971,0.0060157277379546395,mvnorm,GDINA,43
MAP,0.06739975061045163,0.025857205296899825,0.029141059482943953,mvnorm,GDINA,44
mp,0.07552205735572134,0.06080147650929395,0.010942599096644174,mvnorm,GDINA,44
MAP,0.07830635824805106,0.044055858851453134,0.01398662973924456,mvnorm,GDINA,45
mp,0.08771666804956947,0.07294109196730655,0.0032632300093093517,mvnorm,GDINA,45
MAP,0.06714151872397349,0.009950908328682942,0.01555512447340681,mvnorm,GDINA,46
mp,0.07542793293806016,0.05536494369994315,0.004474107869953933,mvnorm,GDINA,46
MAP,0.06138959144785792,0.02468565327878328,0.017723820513308935,mvnorm,GDINA,47
mp,0.07014570915803765,0.04946470242478174,0.014124310456158046,mvnorm,GDINA,47
MAP,0.0790040840874695,0.026351637029133963,0.03633771180468788,mvnorm,GDINA,48
mp,0.0866687723580365,0.06952713063983833,0.015061406508474087,mvnorm,GDINA,48
MAP,0.0670494135592831,0.018143816797080957,0.01542324410355223,mvnorm,GDINA,49
mp,0.07521420511564787,0.058626196978667125,0.0073916324691814085,mvnorm,GDINA,49
MAP,0.05889654101110595,0.016088364807136966,0.010175156263626178,mvnorm,GDINA,50
mp,0.0664964587624284,0.05210935304763645,0.00573225030443533,mvnorm,GDINA,50
MAP,0.07543511515665736,0.04381726974193971,0.010951399411088834,mvnorm,GDINA,51
mp,0.08243157579908277,0.0800354529484233,0.008686431515451657,mvnorm,GDINA,51
MAP,0.07074179469894265,0.02424462912962177,0.019676621240081446,mvnorm,GDINA,52
mp,0.0792583247338742,0.06368972126848275,0.013618924714671564,mvnorm,GDINA,52
MAP,0.07170250805004096,0.019602117418913788,0.01703506035229631,mvnorm,GDINA,53
mp,0.08073564456974004,0.06193022699864329,0.006774928546206905,mvnorm,GDINA,53
MAP,0.0602089221323443,0.022712608781115303,0.019501807182301954,mvnorm,GDINA,54
mp,0.0702468426839405,0.05245623304386333,0.011504387632593822,mvnorm,GDINA,54
MAP,0.06949056085056339,0.03100337484853486,0.01614262350754561,mvnorm,GDINA,55
mp,0.07636953756705796,0.06753384217077868,0.010176073304344778,mvnorm,GDINA,55
MAP,0.07756835704856153,0.05110614536276167,0.003603336864561389,mvnorm,GDINA,56
mp,0.08685629666633297,0.07501846963071805,0.0036465096128162145,mvnorm,GDINA,56
MAP,0.06982760824050643,0.0270383548467979,0.015042584493671574,mvnorm,GDINA,57
mp,0.07760773724536921,0.06375020051262806,0.004314794606314691,mvnorm,GDINA,57
MAP,0.06555019903969529,0.010991463498808168,0.025930680230753032,mvnorm,GDINA,58
mp,0.07439504085277018,0.05732651726923513,0.009978587787171358,mvnorm,GDINA,58
MAP,0.06959589611401862,0.03485608544042409,0.014616082582655815,mvnorm,GDINA,59
mp,0.07759054280633572,0.06921397162868234,0.0035417104855279004,mvnorm,GDINA,59
MAP,0.06974702733401814,0.03176707810241716,0.014447093600536563,mvnorm,GDINA,60
mp,0.07649173789931345,0.07185737952675278,0.009184233218489787,mvnorm,GDINA,60
MAP,0.06709063040619377,0.0446937246084604,0.008391786714102662,mvnorm,GDINA,61
mp,0.07278373861676764,0.07406723153514906,0.006287162205631569,mvnorm,GDINA,61
MAP,0.08352191261410068,0.0518648284800964,0.007248208649794158,mvnorm,GDINA,62
mp,0.09307351748638368,0.08053985835806259,0.010304180148616055,mvnorm,GDINA,62
MAP,0.06894559183584657,0.004539084309481767,0.018727214697153886,mvnorm,GDINA,63
mp,0.07766350406954345,0.05488585711478696,0.005908134619818878,mvnorm,GDINA,63
MAP,0.07484080909225986,0.052445029183509254,0.014261704142331477,mvnorm,GDINA,64
mp,0.08179042840324187,0.07455024142387837,0.008642610875430046,mvnorm,GDINA,64
MAP,0.058562570935644084,0.017424365486429616,0.006282541522882746,mvnorm,GDINA,65
mp,0.06576509613702756,0.04982095781378724,0.0027775273959631916,mvnorm,GDINA,65
MAP,0.067398560680397,0.018716912773781187,0.01855097302094052,mvnorm,GDINA,66
mp,0.07523111662660648,0.05701020364164372,0.010459352160771864,mvnorm,GDINA,66
MAP,0.06838645699655622,0.02972650798862483,0.010672242497260051,mvnorm,GDINA,67
mp,0.07647466785143145,0.06576612018764136,0.002230135085326217,mvnorm,GDINA,67
MAP,0.07722283232730277,0.06180837868755053,0.01907463195997946,mvnorm,GDINA,68
mp,0.0842546331900311,0.08118033638402217,0.01527061518765729,mvnorm,GDINA,68
MAP,0.08451259463261906,0.02773056641073647,0.015114401570842506,mvnorm,GDINA,69
mp,0.09351167653499307,0.07877290254406637,0.006468475660929301,mvnorm,GDINA,69
MAP,0.08055895734222272,0.036190574706578715,0.010183197049461459,mvnorm,GDINA,70
mp,0.09111657754915739,0.07404687717772711,0.00586305191477832,mvnorm,GDINA,70
MAP,0.06867730157217902,0.010096939638169091,0.026841781753680977,mvnorm,GDINA,71
mp,0.07765537965090046,0.05649794632785344,0.008695372855932948,mvnorm,GDINA,71
MAP,0.07241164386086357,0.01999409138479278,0.021172509454964756,mvnorm,GDINA,72
mp,0.0817785834997263,0.06049955128335083,0.010431282526125366,mvnorm,GDINA,72
MAP,0.08118604745230469,0.039399133964383305,0.019223097467151812,mvnorm,GDINA,73
mp,0.08946079442271158,0.07742194183210406,0.01026506831815252,mvnorm,GDINA,73
MAP,0.06841436680431306,0.015879444557041943,0.01598773855845715,mvnorm,GDINA,74
mp,0.07698498845526351,0.05937088273056597,0.008247639525497306,mvnorm,GDINA,74
MAP,0.06585522259425886,0.022828028663514386,0.024118141825436208,mvnorm,GDINA,75
mp,0.07376799536346769,0.06030022276162008,0.007914662109783551,mvnorm,GDINA,75
MAP,0.06867038986578328,0.019333275881123532,0.005915061869750198,mvnorm,GDINA,76
mp,0.07723253766840055,0.05914394469110718,0.005810222735455098,mvnorm,GDINA,76
MAP,0.0722699512444844,0.04474043252392632,0.004413165121986958,mvnorm,GDINA,77
mp,0.07756399297108009,0.07290882247685378,0.006704183677152998,mvnorm,GDINA,77
MAP,0.06727620266227015,0.033409210302464305,0.014407551434449228,mvnorm,GDINA,78
mp,0.07626963162299832,0.06251583200963136,0.005466599805273371,mvnorm,GDINA,78
MAP,0.0680327279786753,0.029365603792930055,0.009292984119659873,mvnorm,GDINA,79
mp,0.07571493349623727,0.0664163740757921,0.006463792274916314,mvnorm,GDINA,79
MAP,0.07879932932606735,0.03301956917140835,0.014545858519807702,mvnorm,GDINA,80
mp,0.08819240929271724,0.07034979666815733,0.01073067109007555,mvnorm,GDINA,80
MAP,0.07094430826131358,0.020197951962132896,0.01788619144698193,mvnorm,GDINA,81
mp,0.08160590711778537,0.05465974308786535,0.005832877560729921,mvnorm,GDINA,81
MAP,0.06549578689538009,0.039536506220723765,0.022142830383793364,mvnorm,GDINA,82
mp,0.0725658637634276,0.062039625140474446,0.013356618016288973,mvnorm,GDINA,82
MAP,0.07340886324563642,0.05129894035707916,0.010290605740982983,mvnorm,GDINA,83
mp,0.08023403018586857,0.07321049666351365,0.004998706436015609,mvnorm,GDINA,83
MAP,0.0607185660272473,0.03199553297676566,0.012053023082385214,mvnorm,GDINA,84
mp,0.06830704174427414,0.061212753393713154,0.010961382277085992,mvnorm,GDINA,84
MAP,0.06898282773044442,0.03381412557916235,0.016674001064223284,mvnorm,GDINA,85
mp,0.07722080375400674,0.06443634638566137,0.0072681621762177,mvnorm,GDINA,85
MAP,0.08184574688486125,0.0362428379955489,0.0101409066221244,mvnorm,GDINA,86
mp,0.0893972095440376,0.07225551809401647,0.008317719245994086,mvnorm,GDINA,86
MAP,0.06290812828200826,0.034283740090934864,0.013952005295768358,mvnorm,GDINA,87
mp,0.0685368538933158,0.06354790259655696,0.006329600521871661,mvnorm,GDINA,87
MAP,0.06357691506859932,0.03570302596923494,0.0126302744746998,mvnorm,GDINA,88
mp,0.07191234081180183,0.062195684221703955,0.00833754040820105,mvnorm,GDINA,88
MAP,0.0759006642160889,0.023708139431730516,0.01612817902918554,mvnorm,GDINA,89
mp,0.08555869525273596,0.06429961352561016,0.011794946115782771,mvnorm,GDINA,89
MAP,0.06844453834361025,0.018771123531661684,0.014256471038203244,mvnorm,GDINA,90
mp,0.07725973647640347,0.054068906131132716,0.004984641612455854,mvnorm,GDINA,90
MAP,0.07371933163064708,0.04543363126973691,0.01680552281990305,mvnorm,GDINA,91
mp,0.0806532793356338,0.07312926934410735,0.009073602550472008,mvnorm,GDINA,91
MAP,0.07461063294003148,0.041138511848528264,0.012358781672313218,mvnorm,GDINA,92
mp,0.08223798178880651,0.07078276483707394,0.00759315532567955,mvnorm,GDINA,92
MAP,0.0670628218854694,0.03483316344162282,0.013070348721108217,mvnorm,GDINA,93
mp,0.07520805233654289,0.06466424528195834,0.009398606998229433,mvnorm,GDINA,93
MAP,0.06617476893981548,0.023682305526592822,0.026833948018087115,mvnorm,GDINA,94
mp,0.07340515532511334,0.06248535113325026,0.00909147227310879,mvnorm,GDINA,94
MAP,0.06192340846437814,0.03150766881024167,0.007800686114849307,mvnorm,GDINA,95
mp,0.06823159721585642,0.05974744093287133,0.0023999941210715663,mvnorm,GDINA,95
MAP,0.07501091476124304,0.03393588641877533,0.009502909854930623,mvnorm,GDINA,96
mp,0.08058073184304483,0.07712336426687388,0.003548770717210819,mvnorm,GDINA,96
MAP,0.06351641288763371,-0.016553404578048336,0.023910658262786915,mvnorm,GDINA,97
mp,0.07538015530635477,0.04221991139502063,0.004904965114916424,mvnorm,GDINA,97
MAP,0.06974529469287277,0.02424175687382594,0.023855493303415125,mvnorm,GDINA,98
mp,0.07739964269047156,0.06795097885736166,0.011578584942616045,mvnorm,GDINA,98
MAP,0.06666984735442003,0.043052027938490944,0.006505133179722284,mvnorm,GDINA,99
mp,0.07180392430992767,0.06538050107432797,0.005322354747796838,mvnorm,GDINA,99
MAP,0.07239032767660118,0.04677077786931801,0.005162840370867333,mvnorm,GDINA,100
mp,0.07946657129330066,0.07537498356382648,0.005062955264172311,mvnorm,GDINA,100
MAP,0.0836182540370188,0.031902602190685324,0.023916968608526955,higher.order,GDINA,1
mp,0.09450744084815645,0.07099135099349262,0.007276579874191891,higher.order,GDINA,1
MAP,0.07635150311004708,0.008154885561166482,0.03605803445984639,higher.order,GDINA,2
mp,0.08547336206776811,0.06452056410643738,0.011492689010807237,higher.order,GDINA,2
MAP,0.08970880685176119,0.03628146986605037,0.016901285144743546,higher.order,GDINA,3
mp,0.09853289981051801,0.07990737111558592,0.01669507935354151,higher.order,GDINA,3
MAP,0.0860916408953901,0.03975947799184415,0.010661902969942185,higher.order,GDINA,4
mp,0.09487825522332217,0.07769820918143289,0.008082267926704679,higher.order,GDINA,4
MAP,0.09547880576568955,0.05057174012530708,0.02602523690099196,higher.order,GDINA,5
mp,0.10420244730658684,0.08748122600685752,0.01157385542547582,higher.order,GDINA,5
MAP,0.0831695537628557,0.014110850786959452,0.016445030893381195,higher.order,GDINA,6
mp,0.09269373125859444,0.06565106726361729,0.012676225564592277,higher.order,GDINA,6
MAP,0.09595913620752061,0.05150996520128979,0.02706878785680151,higher.order,GDINA,7
mp,0.1053965381517529,0.0897537375176934,0.013977392566496582,higher.order,GDINA,7
MAP,0.07725474243717195,-0.004062126409741904,0.023867750712595084,higher.order,GDINA,8
mp,0.0872025525385331,0.05348641952475661,0.006125140401419896,higher.order,GDINA,8
MAP,0.09582049605692808,0.030557107954371943,0.03841494013675806,higher.order,GDINA,9
mp,0.10396181133661803,0.08262914750451453,0.009025761147543965,higher.order,GDINA,9
MAP,0.0869719132393717,0.02410096439715487,0.0194547465876963,higher.order,GDINA,10
mp,0.09752960604741165,0.0773475831396728,0.008119861603703846,higher.order,GDINA,10
MAP,0.09611538915612641,0.04248010749881387,0.009379602609721123,higher.order,GDINA,11
mp,0.10452777161619493,0.08596458911348694,0.004365954772905203,higher.order,GDINA,11
MAP,0.09436800145451853,0.033513422436104716,0.02344195837768818,higher.order,GDINA,12
mp,0.10339780290043583,0.0880326479626578,0.008574501839663391,higher.order,GDINA,12
MAP,0.09048859439898435,0.026652282193320182,0.05040537364700493,higher.order,GDINA,13
mp,0.09837321705792762,0.077034808417459,0.016588716635540474,higher.order,GDINA,13
MAP,0.07935962693598435,0.022811735209237845,0.01971178737155036,higher.order,GDINA,14
mp,0.08786770421458696,0.06399670625281076,0.010483212432095709,higher.order,GDINA,14
MAP,0.09866148919711193,0.05446308639627278,0.008989574104067718,higher.order,GDINA,15
mp,0.1059519863731523,0.09972175324155647,0.0053926467692197375,higher.order,GDINA,15
MAP,0.07929877507011193,0.026176961152799976,0.014937183228337106,higher.order,GDINA,16
mp,0.0896935719133387,0.07117648924539717,0.005458413958667121,higher.order,GDINA,16
MAP,0.08232293257581777,0.020403858406306975,0.0231529951673391,higher.order,GDINA,17
mp,0.09025753681652215,0.08244810522402295,0.011568736211601104,higher.order,GDINA,17
MAP,0.09178221795146943,0.020678873875596197,0.004835671203234584,higher.order,GDINA,18
mp,0.09998673354464302,0.07572003605318661,0.00445089860426558,higher.order,GDINA,18
MAP,0.09158068351935562,0.03248545053794036,0.012669246419183404,higher.order,GDINA,19
mp,0.10082878409480561,0.08077661744170031,0.00738733045014609,higher.order,GDINA,19
MAP,0.09407864653777372,0.04399264866708277,0.004442068935955328,higher.order,GDINA,20
mp,0.10273369483017107,0.08801278602059398,0.008268208349116962,higher.order,GDINA,20
MAP,0.08972248583299038,0.027993688128961483,0.019814410013245378,higher.order,GDINA,21
mp,0.09882917944922362,0.07815274955304001,0.006829301949368945,higher.order,GDINA,21
MAP,0.09092137788722136,0.03557604414744371,0.013457562718713461,higher.order,GDINA,22
mp,0.09865691720735191,0.08283506691763379,0.006940122961769645,higher.order,GDINA,22
MAP,0.08569017089559257,0.024029834153913843,0.026751393683368676,higher.order,GDINA,23
mp,0.09575707571860093,0.07371080038116108,0.0034180056868352,higher.order,GDINA,23
MAP,0.08130091890076825,0.02694933369312723,0.006906767183691456,higher.order,GDINA,24
mp,0.08906065649179412,0.06924619956651716,0.006194303907283056,higher.order,GDINA,24
MAP,0.08185587432451948,0.033749060972387425,0.007892397135288732,higher.order,GDINA,25
mp,0.09010709091540171,0.07362869365946499,0.008432739034984576,higher.order,GDINA,25
MAP,0.09417594823927829,0.02592785257321507,0.020497518815731624,higher.order,GDINA,26
mp,0.10348884719577933,0.08217465060396177,0.009817743193808631,higher.order,GDINA,26
MAP,0.08435661255946673,0.040112305663554886,0.02077014068859279,higher.order,GDINA,27
mp,0.09087267458070539,0.08303882111881065,0.009849680396097979,higher.order,GDINA,27
MAP,0.08829242477179197,0.034615535748689676,0.021299981904162674,higher.order,GDINA,28
mp,0.09841778508510925,0.07468284529080978,0.013243734723384935,higher.order,GDINA,28
MAP,0.0947672819131777,0.05255692954167064,0.00814633832575509,higher.order,GDINA,29
mp,0.10136839591268915,0.09253736266023053,0.0064017464827873325,higher.order,GDINA,29
MAP,NA,NA,NA,higher.order,GDINA,30
mp,NA,NA,NA,higher.order,GDINA,30
MAP,0.08476292946187243,0.029852019268956087,0.021809988026253512,higher.order,GDINA,31
mp,0.09409802560571376,0.07398804530599172,0.008211551761945006,higher.order,GDINA,31
MAP,0.08087260144109726,0.010523695059820173,0.026913724037402827,higher.order,GDINA,32
mp,0.09128175095552327,0.06044811575712507,0.008200992407352045,higher.order,GDINA,32
MAP,0.07832771088666796,0.016592834872586244,0.010453629207073007,higher.order,GDINA,33
mp,0.08827149612049708,0.06508244663938913,0.006957847629277498,higher.order,GDINA,33
MAP,0.095652220594603,0.04825807721191223,0.018589702284726665,higher.order,GDINA,34
mp,0.10183548852779276,0.09453255331167539,0.01149870235705736,higher.order,GDINA,34
MAP,0.08419901716072024,0.015809204888165264,0.0089811292048715,higher.order,GDINA,35
mp,0.0908568039545972,0.07479299171956656,0.004863164944305714,higher.order,GDINA,35
MAP,0.08982362237467319,0.04024949890353044,0.014186757406264938,higher.order,GDINA,36
